MovieID,Date,Calendar_Week,Rank,Compare_LW,Theaters,Change,To_Date,Weekend,Weekend_Gross
rl3682370817,Nov 27-29,2015W48,5,0.0,60,0,68246,1,68246.0
rl1551533057,Jul 17-19,2015W29,3,0.0,59,0,85521,1,85521.0
rl1551533057,Jul 24-26,2015W30,4,-6.32,56,-3,171787,2,31444.0
rl1551533057,Jul 31-Aug 2,2015W31,6,-9.02,11,-45,195591,3,3090.0
rl332432385,May 1-3Mayweather/Pacquiao Fight,2015W18,5,0.0,27,0,125789,1,60871.0
rl332432385,May 8-10,2015W19,10,-0.64,21,-6,227096,2,21886.0
rl332432385,May 15-17,2015W20,14,-9.16,3,-18,238084,3,1847.0
rl332432385,May 22-24,2015W21,15,-0.54,2,-1,240799,4,1747.0
rl332432385,May 29-31,2015W22,10,76.53,4,2,258092,5,15116.0
rl1962771457,Jun 19-21,2015W25,3,0.0,66,0,80358,1,80358.0
rl1962771457,Jun 26-28,2015W26,4,-7.42,44,-22,163038,2,20762.0
rl1962771457,Jul 3-5,2015W27,7,-6.69,11,-33,183763,3,6875.0
rl1962771457,Jul 10-12,2015W28,10,-6.72,6,-5,190640,4,2254.0
rl3804726785,Apr 10-12,2015W15,0,0.0,49,0,64202,1,62426.0
rl3804726785,Apr 17-19,2015W16,0,-3.25,49,0,153070,2,42108.0
rl3804726785,Apr 24-26,2015W17,0,-9.68,9,-40,185431,3,1356.0
rl3804726785,May 1-3Mayweather/Pacquiao Fight,2015W18,15,-9.77,1,-8,186455,4,31.0
rl3181347841,Aug 14-16,2015W33,5,0.0,37,0,118915,1,81024.0
rl3181347841,Aug 21-23,2015W34,7,-7.02,36,-1,201151,2,24134.0
rl3181347841,Aug 28-30,2015W35,12,-8.64,14,-22,220096,3,3274.0
rl3181347841,Sep 4-6,2015W36,16,-9.76,2,-12,222207,4,77.0
rl2120713985,Nov 13-15,2015W46,3,0.0,54,0,68705,1,68705.0
rl2120713985,Nov 20-22,2015W47,6,-5.99,53,-1,146144,2,27554.0
rl2120713985,Nov 27-29,2015W48,10,-0.92,2,-51,163390,3,2213.0
rl471892993,Sep 11-13,2015W37,4,0.0,46,0,70722,1,70722.0
rl471892993,Sep 18-20,2015W38,6,-7.19,38,-8,144040,2,19862.0
rl471892993,Sep 25-27,2015W39,10,-8.82,6,-32,161159,3,2337.0
rl3339683585,May 1-3Mayweather/Pacquiao Fight,2015W18,4,0.0,42,0,78680,1,78680.0
rl3339683585,May 8-10,2015W19,7,-5.63,42,0,159610,2,34376.0
rl2705687553,Oct 9-11,2015W41,5,0.0,52,0,292265,2,62252.0
rl2705687553,Oct 16-18,2015W42,10,-8.71,7,-45,342922,3,8005.0
rl2705687553,Oct 23-25,2015W43,11,-3.83,5,-2,354216,4,4936.0
rl2705687553,Oct 30-Nov 1,2015W44,12,-5.02,3,-2,358633,5,2456.0
rl2705687553,Nov 6-8,2015W45,13,-4.49,2,-1,361435,6,1354.0
rl322602753,Oct 30-Nov 1,2015W44,4,0.0,49,0,50773,1,50773.0
rl322602753,Nov 6-8,2015W45,4,-6.23,38,-11,108375,2,19164.0
rl322602753,Nov 13-15,2015W46,11,-7.84,11,-27,127823,3,4131.0
rl60131073,May 15-17,2015W20,6,0.0,41,0,38173,1,38173.0
rl60131073,May 22-24,2015W21,8,-3.67,42,1,97708,2,24147.0
rl60131073,May 29-31,2015W22,14,-7.72,17,-25,120071,3,5496.0
rl60131073,Jun 5-7,2015W23,12,-5.28,11,-6,126609,4,2593.0
rl2279179265,Jun 19-21,2015W25,4,0.0,52,0,54318,1,54318.0
rl2279179265,Jun 26-28,2015W26,8,-8.32,33,-19,108031,2,9118.0
rl2279179265,Jul 3-5,2015W27,13,-7.98,4,-29,117735,3,1842.0
rl2245035009,Sep 4-6,2015W36,5,0.0,50,0,56223,1,56185.0
rl2245035009,Sep 11-13,2015W37,8,-7.72,28,-22,106961,2,12831.0
rl1242138369,Sep 25-27,2015W39,5,0.0,47,0,40110,1,40110.0
rl1242138369,Oct 9-11,2015W41,10,0.0,5,0,110463,3,438.0
rl1242138369,Oct 16-18,2015W42,13,13.61,1,-4,111779,4,1034.0
rl1325630721,Oct 16-18,2015W42,5,0.0,58,0,47736,1,47736.0
rl1325630721,Oct 23-25,2015W43,10,-0.86,21,-37,94324,2,6693.0
rl1325630721,Oct 30-Nov 1,2015W44,14,-0.9,3,-18,99856,3,666.0
rl3732636929,Jul 10-12,2015W28,5,0.0,29,0,35579,1,35579.0
rl3732636929,Jul 17-19,2015W29,7,-4.83,27,-2,82939,2,18400.0
rl3732636929,Jul 24-26,2015W30,9,-0.82,10,-17,97482,3,3311.0
rl3732636929,Jul 31-Aug 2,2015W31,13,-9.89,1,-9,99155,4,36.0
rl891258625,Jan 30-Feb 1,2015W05,0,0.0,49,0,38187,1,37145.0
rl891258625,Feb 6-8,2015W06,0,-6.26,21,-28,79904,2,13894.0
rl891258625,Feb 13-15,2015W07,0,-8.26,1,-20,93615,3,2418.0
rl3625354753,Aug 21-23,2015W34,6,0.0,29,0,39204,1,39204.0
rl3625354753,Aug 28-30,2015W35,7,-7.08,23,-6,74756,2,11434.0
rl3625354753,Sep 4-6,2015W36,11,-7.66,4,-19,88398,3,2680.0
rl3625354753,Sep 11-13,2015W37,17,-8.94,1,-3,90810,4,283.0
rl4143089153,Oct 23-25,2015W43,7,0.0,25,0,22961,1,22961.0
rl4143089153,Oct 30-Nov 1,2015W44,8,-0.47,26,1,65853,2,21892.0
rl4143089153,Nov 6-8,2015W45,11,-8.75,7,-19,83572,3,2730.0
rl4143089153,Nov 13-15,2015W46,12,-6.38,3,-4,86398,4,989.0
rl3393618945,Aug 14-16,2015W33,8,0.0,39,0,40092,1,40092.0
rl3393618945,Aug 21-23,2015W34,12,-7.36,27,-12,80098,2,10575.0
rl3479536641,Jun 19-21,2015W25,5,0.0,40,0,37294,1,37294.0
rl3479536641,Jun 26-28,2015W26,10,-8.21,22,-18,70723,2,6675.0
rl3479536641,Jul 3-5,2015W27,14,-8.28,3,-19,75589,3,1146.0
rl4095640577,Aug 28-30,2015W35,6,0.0,32,0,20315,1,20315.0
rl4095640577,Sep 4-6,2015W36,8,-4.46,26,-6,63095,2,11246.0
rl4095640577,Sep 11-13,2015W37,12,-8.67,6,-20,73106,3,1498.0
rl4095640577,Sep 18-20,2015W38,12,-6.71,2,-4,75334,4,493.0
rl61835009,Oct 30-Nov 1,2015W44,5,0.0,58,0,40652,1,40652.0
rl61835009,Nov 6-8,2015W45,10,-8.54,33,-25,69860,2,5952.0
rl61835009,Nov 13-15,2015W46,13,-9.82,1,-32,75210,3,110.0
rl1561363457,May 15-17,2015W20,7,0.0,29,0,31212,1,31212.0
rl1561363457,May 22-24,2015W21,12,-6.64,23,-6,72679,2,10491.0
rl1944290305,May 8-10,2015W19,5,0.0,41,0,37856,1,37856.0
rl1944290305,May 15-17,2015W20,12,-8.74,34,-7,68077,2,4768.0
rl1944290305,May 22-24,2015W21,16,-8.87,3,-31,72127,3,539.0
rl1748337665,May 8-10,2015W19,6,0.0,32,0,35382,1,35382.0
rl1748337665,May 15-17,2015W20,9,-6.76,27,-5,69721,2,11450.0
rl2733671937,Oct 23-25,2015W43,6,0.0,58,0,27012,1,27012.0
rl2733671937,Oct 30-Nov 1,2015W44,11,-5.57,40,-18,59590,2,11961.0
rl2733671937,Nov 6-8,2015W45,14,-9.63,3,-37,67027,3,439.0
rl3448603649,May 22-24,2015W21,7,0.0,32,0,29164,1,29164.0
rl3448603649,May 29-31,2015W22,12,-7.39,16,-16,59085,2,7612.0
rl3448603649,Jun 5-7,2015W23,13,-8.91,2,-14,66793,3,831.0
rl2505934593,May 8-10,2015W19,8,0.0,34,0,34114,1,34114.0
rl2505934593,May 15-17,2015W20,10,-8.19,12,-22,64832,2,6188.0
rl3530720257,May 29-31,2015W22,8,0.0,25,0,27324,1,27324.0
rl3530720257,Jun 5-7,2015W23,9,-5.96,23,-2,55530,2,11039.0
rl3530720257,Jun 12-14,2015W24,14,-9.66,1,-22,63887,3,380.0
rl905676289,Oct 9-11,2015W41,6,0.0,35,0,29444,1,29444.0
rl905676289,Oct 16-18,2015W42,12,-8.07,15,-20,55939,2,5697.0
rl905676289,Oct 23-25,2015W43,16,-8.82,1,-14,61666,3,675.0
rl2305328385,Jul 3-5,2015W27,5,0.0,34,0,31975,1,31975.0
rl2305328385,Jul 10-12,2015W28,9,-8.23,23,-11,55609,2,5666.0
rl2305328385,Jul 17-19,2015W29,13,-9.85,1,-22,60202,3,86.0
rl2305328385,Jul 24-26,2015W30,13,15.47,3,2,60478,4,219.0
rl666928897,Nov 13-15,2015W46,4,0.0,43,0,30994,1,30994.0
rl666928897,Nov 20-22,2015W47,10,-7.05,35,-8,60398,2,9145.0
rl3050276353,Oct 9-11,2015W41,7,0.0,57,0,154266,2,29191.0
rl3050276353,Oct 16-18,2015W42,14,-9.96,1,-56,179282,3,106.0
rl2273215745,Nov 6-8,2015W45,5,0.0,26,0,16832,1,16832.0
rl2273215745,Nov 13-15,2015W46,8,-4.04,21,-5,43954,2,10033.0
rl2273215745,Nov 20-22,2015W47,14,-8.95,3,-18,52611,3,1057.0
rl4222714881,Sep 11-13,2015W37,7,0.0,40,0,24840,1,24840.0
rl4222714881,Sep 18-20,2015W38,9,-7.87,17,-23,51879,2,5298.0
rl1732740097,Nov 20-22,2015W47,7,0.0,52,0,27263,1,27263.0
rl1732740097,Nov 27-29,2015W48,8,-7.56,37,-15,47539,2,6639.0
rl2907931649,Sep 18-20,2015W38,5,0.0,36,0,24974,1,24974.0
rl2907931649,Sep 25-27,2015W39,7,-6.38,28,-8,48213,2,9045.0
rl2519435009,May 29-31,2015W22,9,0.0,16,0,25779,1,25779.0
rl2519435009,Jun 5-7,2015W23,11,-7.35,14,-2,47534,2,6839.0
rl2667152385,Jun 12-14,2015W24,7,0.0,31,0,15954,1,15954.0
rl2667152385,Jun 19-21,2015W25,12,-3.48,22,-9,39593,2,10409.0
rl2667152385,Jun 26-28,2015W26,16,-9.74,2,-20,47126,3,274.0
rl2667152385,Jul 3-5,2015W27,16,-1.31,2,0,47482,4,238.0
rl626426881,May 8-10,2015W19,9,0.0,30,0,24331,1,24331.0
rl626426881,May 15-17,2015W20,11,-7.64,18,-12,45460,2,5749.0
rl2668070145,Nov 20-22,2015W47,8,0.0,41,0,25840,1,25840.0
rl2668070145,Nov 27-29,2015W48,9,-8.74,13,-28,42762,2,3244.0
rl2484635137,Nov 6-8,2015W45,7,0.0,23,0,12480,1,12480.0
rl2484635137,Nov 13-15,2015W46,6,-1.54,24,1,33932,2,10555.0
rl2484635137,Nov 20-22,2015W47,15,-9.93,1,-23,40417,3,78.0
rl2484635137,Nov 27-29,2015W48,14,0.0,2,1,40495,4,78.0
rl1563985409,Sep 4-6,2015W36,6,0.0,31,0,20888,1,20874.0
rl1563985409,Sep 11-13,2015W37,11,-8.13,9,-22,40839,2,3913.0
rl3857548801,Jun 19-21,2015W25,10,0.0,22,0,14632,1,14632.0
rl3857548801,Jun 26-28,2015W26,14,-6.23,19,-3,33279,2,5521.0
rl3857548801,Jul 3-5,2015W27,15,-8.65,4,-15,37066,3,744.0
rl3857548801,Jul 10-12,2015W28,12,2.54,6,2,38880,4,933.0
rl3857548801,Jul 17-19,2015W29,12,-8.48,1,-5,39885,5,142.0
rl2297202177,Apr 3-5,2015W14,2,0.0,30,0,23138,4,22484.0
rl2297202177,Apr 10-12,2015W15,0,-9.24,5,-25,37178,5,1702.0
rl2297202177,Apr 17-19,2015W16,0,-0.7,1,-4,38406,6,511.0
rl2297202177,Apr 24-26,2015W17,0,-6.24,1,0,38887,7,192.0
rl2297202177,May 1-3Mayweather/Pacquiao Fight,2015W18,13,-4.32,1,0,39133,8,109.0
rl2551088385,Sep 18-20,2015W38,7,0.0,27,0,14856,1,14856.0
rl2551088385,Sep 25-27,2015W39,8,-5.21,26,-1,34932,2,7114.0
rl2629994241,Jun 19-21,2015W25,9,0.0,27,0,16868,1,16868.0
rl2629994241,Jun 26-28,2015W26,15,-0.82,13,-14,33549,2,3041.0
rl2629994241,Jul 3-5,2015W27,17,-0.97,1,-12,34838,3,90.0
rl3979445761,Oct 16-18,2015W42,8,0.0,19,0,13272,1,13272.0
rl3979445761,Oct 23-25,2015W43,12,-6.98,8,-11,29364,2,4014.0
rl3543107073,Aug 21-23,2015W34,10,0.0,21,0,11765,1,11765.0
rl3543107073,Aug 28-30,2015W35,11,-6.55,13,-8,23786,2,4060.0
rl3543107073,Sep 4-6,2015W36,14,-8.04,4,-9,29229,3,796.0
rl3543107073,Sep 11-13,2015W37,16,-6.44,1,-3,29965,4,283.0
rl996378369,May 1-3Mayweather/Pacquiao Fight,2015W18,6,0.0,18,0,813119,6,25056.0
rl3171845377,May 15-17,2015W20,8,0.0,16,0,12585,1,12585.0
rl3171845377,May 22-24,2015W21,14,-7.21,10,-6,24939,2,3511.0
rl1799325185,Oct 16-18,2015W42,11,0.0,20,0,7925,1,7925.0
rl1799325185,Oct 23-25,2015W43,13,-5.69,20,0,20597,2,3412.0
rl1799325185,Oct 30-Nov 1,2015W44,16,-9.97,1,-19,23522,3,11.0
rl605718017,Jun 26-28,2015W26,7,0.0,35,0,9174,1,9174.0
rl605718017,Jul 3-5,2015W27,10,-4.66,11,-24,19905,2,4896.0
rl605718017,Jul 10-12,2015W28,14,-9.94,1,-10,22560,3,27.0
rl1632798465,May 22-24,2015W21,9,0.0,26,0,14298,1,14298.0
rl1632798465,May 29-31,2015W22,16,-8.66,4,-22,21691,2,1911.0
rl1399751937,Oct 16-18,2015W42,9,0.0,20,0,49145,2,9676.0
rl1399751937,Oct 23-25,2015W43,15,-9.29,4,-16,58024,3,687.0
rl1399751937,Oct 30-Nov 1,2015W44,15,-3.29,2,-2,59153,4,461.0
rl1399751937,Nov 6-8,2015W45,15,-5.42,1,-1,59978,5,211.0
rl1632601345,Aug 7-9,2015W32,7,0.0,18,0,8825,1,8825.0
rl1632601345,Aug 14-16,2015W33,12,-7.06,8,-10,17007,2,2592.0
rl1307804673,Jul 24-26,2015W30,6,0.0,15,0,8317,1,8317.0
rl1307804673,Jul 31-Aug 2,2015W31,8,-8.27,11,-4,16785,2,1441.0
rl1566082305,Apr 3-5,2015W14,3,0.0,27,0,14059,2,13661.0
rl4206528001,Apr 3-5,2015W14,4,0.0,20,0,7443,3,7233.0
rl4206528001,Apr 10-12,2015W15,0,-9.44,1,-19,13673,4,407.0
rl339248897,Apr 24-26,2015W17,0,0.0,8,0,3303,1,3210.0
rl339248897,May 1-3Mayweather/Pacquiao Fight,2015W18,8,5.99,7,-1,13371,2,5134.0
rl2112324609,Jul 17-19,2015W29,8,0.0,11,0,7456,1,7456.0
rl2112324609,Jul 24-26,2015W30,11,-9.23,5,-6,12227,2,571.0
rl1065518593,Sep 11-13,2015W37,9,0.0,6,0,9127,1,9127.0
rl1065518593,Sep 18-20,2015W38,13,-9.84,1,-5,11740,2,142.0
rl2221638913,Apr 3-5,2015W14,7,0.0,8,0,5352,2,5201.0
rl2221638913,Apr 10-12,2015W15,0,-9.95,1,-7,9475,3,27.0
rl678331649,May 1-3Mayweather/Pacquiao Fight,2015W18,7,0.0,6,0,650660,4,5176.0
rl678331649,May 8-10,2015W19,11,-0.92,3,-3,653576,5,412.0
rl3679487233,Jun 12-14,2015W24,8,0.0,19,0,7970,2,7970.0
rl2016379905,Apr 3-5,2015W14,8,0.0,9,0,4864,1,4726.0
rl2016379905,Apr 10-12,2015W15,0,-7.93,5,-4,7795,2,980.0
rl1816102657,Jun 26-28,2015W26,13,0.0,18,0,5578,1,5578.0
rl1816102657,Jul 3-5,2015W27,18,-0.99,1,-17,7195,2,53.0
rl638158593,Apr 3-5,2015W14,5,0.0,30,0,5610,3,5451.0
rl4216030465,Apr 3-5,2015W14,6,0.0,15,0,5426,3,5272.0
rl3850470913,Jun 12-14,2015W24,11,0.0,21,0,2704,1,2704.0
rl3850470913,Jun 19-21,2015W25,13,-8.13,12,-9,5213,2,506.0
rl830374913,Apr 3-5,2015W14,9,0.0,14,0,4052,2,3938.0
rl90604801,May 1-3Mayweather/Pacquiao Fight,2015W18,9,0.0,3,0,10086,2,1747.0
rl690456321,Nov 20-22,2015W47,13,0.0,11,0,10432,2,1465.0
rl115377153,May 1-3Mayweather/Pacquiao Fight,2015W18,11,0.0,5,0,48848,3,627.0
rl278561793,May 1-3Mayweather/Pacquiao Fight,2015W18,12,0.0,3,0,82836,3,299.0
rl2434500353,Apr 3-5,2015W14,10,0.0,2,0,112,4,110.0
rl3441329921,May 1-3Mayweather/Pacquiao Fight,2015W18,14,0.0,1,0,50600,3,86.0
rl2660468225,Nov 14-16,2014W46,1,0.0,82,0,1004880,2,475407.0
rl4253845249,Nov 28-30,2014W48,0,0.0,0,0,386424,1,386011.0
rl1905230849,Nov 14-16,2014W46,2,0.0,52,0,1187034,3,189765.0
rl1061848833,Nov 14-16,2014W46,3,0.0,48,0,163262,1,163262.0
rl1695057665,Nov 14-16,2014W46,4,0.0,26,0,130117,2,57161.0
rl2303034625,Nov 14-16,2014W46,5,0.0,43,0,51111,1,51111.0
rl4064249601,Nov 14-16,2014W46,6,0.0,42,0,27271,1,27271.0
rl2390984449,Nov 14-16,2014W46,7,0.0,19,0,676116,3,23041.0
rl4260856833,Nov 14-16,2014W46,8,0.0,21,0,14996,1,14996.0
rl1576043521,Nov 14-16,2014W46,9,0.0,13,0,33134,2,14562.0
rl2673051393,Nov 14-16,2014W46,10,0.0,8,0,263455,4,10781.0
rl3219424257,Nov 14-16,2014W46,11,0.0,22,0,10752,1,10752.0
rl3273229825,Nov 14-16,2014W46,12,0.0,5,0,11056,2,6057.0
rl754615297,Nov 14-16,2014W46,13,0.0,18,0,35140,2,6012.0
rl1799653121,Nov 14-16,2014W46,14,0.0,5,0,133328,3,2507.0
rl85427969,Nov 14-16,2014W46,15,0.0,2,0,226734,4,1428.0
rl789218305,Jul 1-3,2011W26,0,0.0,45,0,731604,1,484446.0
rl789218305,Jul 8-10,2011W27,0,-0.29,45,0,1445796,2,343920.0
rl789218305,Jul 15-17,2011W28,0,-0.63,43,-2,1792106,3,127314.0
rl789218305,Jul 22-24,2011W29,0,-3.01,23,-20,1993119,4,88968.0
rl789218305,Jul 29-31,2011W30,0,-8.95,9,-14,2054493,5,9353.0
rl789218305,Aug 5-7,2011W31,0,-6.67,4,-5,2038919,6,3112.0
rl789218305,Aug 12-14,2011W32,0,-4.42,2,-2,2043200,7,1738.0
rl1478788865,Jun 10-12,2011W23,0,0.0,48,0,1829984,2,324043.0
rl1478788865,Jun 17-19,2011W24,0,-4.22,48,0,2287299,3,187317.0
rl1478788865,Jun 24-26,2011W25,0,-4.19,25,-23,2515269,4,108744.0
rl1478788865,Jul 1-3,2011W26,0,-7.32,19,-6,2567452,5,29179.0
rl1478788865,Jul 8-10,2011W27,0,2.25,20,1,2629645,6,35744.0
rl1478788865,Jul 15-17,2011W28,0,-7.91,9,-11,2666766,7,7453.0
rl1478788865,Jul 22-24,2011W29,0,-4.81,4,-5,2684441,8,3868.0
rl4032332801,Aug 5-7,2011W31,0,0.0,37,0,307880,1,307880.0
rl4032332801,Aug 12-14,2011W32,0,-3.83,37,0,690894,2,189831.0
rl4032332801,Aug 19-21,2011W33,0,-4.56,33,-4,900761,3,103198.0
rl4032332801,Aug 26-28,2011W34,0,-7.56,18,-15,989015,4,25226.0
rl4032332801,Sep 2-4,2011W35,0,0.99,9,-9,1030824,5,27728.0
rl4032332801,Sep 9-11,2011W36,0,-9.84,2,-7,1034866,6,451.0
rl4032332801,Sep 16-18,2011W37,0,19.27,2,0,1041282,7,1320.0
rl3633481473,Jun 10-12,2011W23,0,0.0,39,0,1197677,4,724892.0
rl3633481473,Jun 24-26,2011W25,0,0.0,3,0,1246399,6,1119.0
rl3633481473,Jul 1-3,2011W26,0,0.4,2,-1,1248726,7,1567.0
rl2934081025,Jul 15-17,2011W28,0,0.0,31,0,257976,1,257976.0
rl2934081025,Jul 22-24,2011W29,0,-5.11,31,0,517677,2,126138.0
rl2934081025,Jul 29-31,2011W30,0,-6.37,31,0,642535,3,45779.0
rl2934081025,Aug 5-7,2011W31,0,-7.42,9,-22,673954,4,11789.0
rl1655211777,Apr 29-May 1,2011W17,0,0.0,23,0,1114664,14,605073.0
rl1138787841,Jul 29-31,2011W30,0,0.0,32,0,206885,1,206885.0
rl1138787841,Aug 5-7,2011W31,0,-5.23,32,0,436827,2,98595.0
rl1138787841,Aug 12-14,2011W32,0,-6.07,16,-16,540425,3,38755.0
rl1138787841,Aug 19-21,2011W33,0,-5.56,9,-7,585504,4,17191.0
rl1138787841,Aug 26-28,2011W34,0,-9.66,2,-7,598051,5,580.0
rl2537785089,Aug 26-28,2011W34,0,0.0,28,0,133946,1,128909.0
rl2537785089,Sep 2-4,2011W35,0,1.72,21,-7,376490,2,151103.0
rl2537785089,Sep 9-11,2011W36,0,-9.38,9,-12,492002,3,9392.0
rl2537785089,Sep 16-18,2011W37,0,-8.12,4,-5,502916,4,1765.0
rl3963257857,Jun 24-26,2011W25,0,0.0,29,0,164583,1,164583.0
rl3963257857,Jul 1-3,2011W26,0,-6.71,29,0,304116,2,54198.0
rl3963257857,Jul 8-10,2011W27,0,-2.25,19,-10,395277,3,42028.0
rl3963257857,Jul 15-17,2011W28,0,-6.48,13,-6,447695,4,14780.0
rl3963257857,Jul 22-24,2011W29,0,-8.38,5,-8,459074,5,2393.0
rl3963257857,Jul 29-31,2011W30,0,-6.36,1,-4,461786,6,872.0
rl3561784321,Sep 9-11,2011W36,0,0.0,24,0,151586,1,151586.0
rl3561784321,Sep 16-18,2011W37,0,-0.38,24,0,455142,2,145872.0
rl3904210689,Aug 19-21,2011W33,0,0.0,27,0,175251,1,175251.0
rl3904210689,Aug 26-28,2011W34,0,-6.71,20,-7,347248,2,57613.0
rl3904210689,Sep 2-4,2011W35,0,-4.17,9,-11,419311,3,33578.0
rl3904210689,Sep 9-11,2011W36,0,-9.85,6,-3,446544,4,487.0
rl3904210689,Sep 16-18,2011W37,0,27.06,3,-3,453343,5,1805.0
rl1497007617,Mar 25-27,2011W12,0,0.0,24,0,151307,1,151307.0
rl1497007617,Apr 1-3,2011W13,0,-4.44,24,0,309056,2,84139.0
rl1497007617,Apr 8-10,2011W14,0,-0.77,16,-8,367286,3,19330.0
rl1497007617,Apr 22-24,2011W16,0,0.0,2,0,411731,5,970.0
rl1497007617,Apr 29-May 1,2011W17,0,-9.27,2,0,412119,6,71.0
rl1497007617,May 6-8,2011W18,0,-5.63,2,0,412183,7,31.0
rl1497007617,May 13-15,2011W19,0,-2.26,1,-1,412229,8,24.0
rl1497007617,May 20-22,2011W20,0,0.25,1,0,412275,9,30.0
rl1497007617,May 27-29,2011W21,0,-2.33,1,0,412312,10,23.0
rl3691414529,"Dec 31-Jan 2, 2011",2010W53,0,0.0,20,0,140573,1,140573.0
rl3691414529,Jan 7-9,2011W01,0,-5.36,20,0,282674,2,65264.0
rl3691414529,Jan 14-16,2011W02,0,-4.48,20,0,356170,3,36028.0
rl3691414529,Feb 4-6,2011W05,0,0.0,2,0,404280,6,601.0
rl3691414529,Feb 11-13,2011W06,0,0.26,2,0,406101,7,757.0
rl3691414529,Feb 18-20,2011W07,0,-9.41,2,0,406800,8,45.0
rl3691414529,Feb 25-27,2011W08,0,-5.11,1,-1,406852,9,22.0
rl3691414529,Mar 4-6,2011W09,0,0.91,1,0,406887,10,24.0
rl1221560065,Feb 11-13,2011W06,0,0.0,16,0,551383,15,384083.0
rl3698361345,Jun 10-12,2011W23,0,0.0,25,0,109968,1,109968.0
rl3698361345,Jun 17-19,2011W24,0,-4.68,25,0,251259,2,58457.0
rl3698361345,Jun 24-26,2011W25,0,-0.73,10,-15,315642,3,15777.0
rl3698361345,Jul 1-3,2011W26,0,-7.73,6,-4,326738,4,3587.0
rl3698361345,Jul 8-10,2011W27,0,0.47,5,-1,334224,5,3757.0
rl10127105,Feb 11-13,2011W06,0,0.0,19,0,548387,12,329039.0
rl1434616833,Feb 11-13,2011W06,0,0.0,23,0,530398,22,308213.0
rl2639890177,Jan 21-23,2011W03,0,0.0,24,0,90371,1,90371.0
rl2639890177,Feb 4-6,2011W05,0,0.0,12,0,201399,3,16609.0
rl2639890177,Feb 11-13,2011W06,0,0.72,9,-3,239052,4,17809.0
rl2639890177,Feb 18-20,2011W07,0,0.74,8,-1,276643,5,19127.0
rl2639890177,Feb 25-27,2011W08,0,-6.07,4,-4,293708,6,7526.0
rl2639890177,Mar 4-6,2011W09,0,-7.67,2,-2,298762,7,1751.0
rl2639890177,Mar 11-13,2011W10,0,-0.92,2,0,302006,8,1590.0
rl1559070465,Feb 11-13,2011W06,0,0.0,23,0,428193,10,277023.0
rl3736635137,Apr 8-10,2011W14,0,0.0,17,0,74726,1,74726.0
rl3736635137,Apr 22-24,2011W16,0,0.0,14,0,261358,3,15058.0
rl3736635137,Apr 29-May 1,2011W17,0,-6.54,4,-10,273060,4,5207.0
rl3736635137,May 6-8,2011W18,0,-9.72,2,-2,276420,5,145.0
rl3736635137,May 13-15,2011W19,0,-8.69,1,-1,276472,6,19.0
rl3736635137,May 20-22,2011W20,0,3.16,1,0,276512,7,25.0
rl3736635137,May 27-29,2011W21,0,-0.12,1,0,276549,8,22.0
rl2677835521,Mar 4-6,2011W09,0,0.0,20,0,71190,1,71190.0
rl2677835521,Mar 11-13,2011W10,0,-4.53,20,0,183646,2,38961.0
rl2677835521,Mar 18-20,2011W11,0,-3.56,14,-6,230752,3,25097.0
rl2677835521,Mar 25-27,2011W12,0,-7.14,7,-7,254017,4,7177.0
rl2677835521,Apr 1-3,2011W13,0,-4.42,5,-2,263989,5,4005.0
rl2677835521,Apr 8-10,2011W14,0,-5.27,2,-3,266470,6,1895.0
rl2677835521,Apr 22-24,2011W16,0,0.0,2,0,270508,8,36.0
rl2677835521,Apr 29-May 1,2011W17,0,1.67,2,0,270572,9,42.0
rl2677835521,May 6-8,2011W18,0,-5.95,1,-1,270611,10,17.0
rl2677835521,May 13-15,2011W19,0,2.35,1,0,270646,11,21.0
rl1175750401,Sep 16-18,2011W37,0,0.0,24,0,260203,1,260203.0
rl4097213953,Jul 29-31,2011W30,0,0.0,17,0,80204,1,80204.0
rl4097213953,Aug 5-7,2011W31,0,-4.31,17,0,187489,2,45662.0
rl4097213953,Aug 12-14,2011W32,0,-6.28,13,-4,235561,3,16974.0
rl4097213953,Aug 19-21,2011W33,0,-7.93,4,-9,250721,4,3520.0
rl4097213953,Aug 26-28,2011W34,0,-9.88,1,-3,253273,5,42.0
rl3741025793,Aug 12-14,2011W32,0,0.0,24,0,109481,1,109481.0
rl3741025793,Aug 19-21,2011W33,0,-6.41,25,1,213901,2,39270.0
rl3741025793,Aug 26-28,2011W34,0,-9.02,6,-19,247535,3,3866.0
rl3741025793,Sep 2-4,2011W35,0,-8.99,1,-5,249212,4,392.0
rl1398638337,Apr 29-May 1,2011W17,0,0.0,23,0,363873,16,223100.0
rl34571265,Feb 11-13,2011W06,0,0.0,23,0,257781,8,203572.0
rl2325710593,Jun 17-19,2011W24,0,0.0,36,0,197305,1,197305.0
rl2325710593,Jun 24-26,2011W25,0,-5.98,32,-4,384904,2,79276.0
rl2325710593,Jul 1-3,2011W26,0,-8.42,12,-20,439694,3,12488.0
rl2325710593,Jul 8-10,2011W27,0,-3.42,8,-4,458703,4,8211.0
rl2325710593,Jul 15-17,2011W28,0,-7.45,2,-6,469143,5,2090.0
rl2325710593,Jul 22-24,2011W29,0,-9.84,1,-1,470293,6,34.0
rl2325710593,Jul 29-31,2011W30,0,-3.24,1,0,470334,7,23.0
rl2325710593,Aug 12-14,2011W32,0,0.0,1,0,183264,9,20.0
